Year,Country of origin,Country of asylum,Refugees under UNHCR's mandate,Asylum-seekers,Returned refugees,IDPs of concern to UNHCR,Returned IDPss,Stateless persons,Others of concern,Other people in need of international protection,Host Community
2019,Burundi,Dem. Rep. of the Congo,47570,2199,101,0,0,0,0,,0
2019,Burundi,Costa Rica,5,0,0,0,0,0,0,,0
2019,Burundi,Czechia,5,0,0,0,0,0,0,,0
2019,Burundi,Denmark,5,5,0,0,0,0,0,,0
2019,Burundi,Ethiopia,59,71,0,0,0,0,0,,0
2019,Burundi,Finland,5,5,0,0,0,0,0,,0
2019,Burundi,France,1089,573,0,0,0,0,0,,0
2019,Burundi,Gabon,6,0,0,0,0,0,0,,0
2019,Burundi,United Kingdom of Great Britain and Northern Ireland,54,12,0,0,0,0,0,,0
2019,Burundi,Germany,118,49,0,0,0,0,0,,0
2019,Burundi,Ghana,12,16,0,0,0,0,0,,0
2019,Burundi,Guinea-Bissau,5,0,0,0,0,0,0,,0
2019,Burundi,Greece,35,40,0,0,0,0,0,,0
2019,Burundi,Guinea,5,0,0,0,0,0,0,,0
2019,Burundi,"China, Hong Kong SAR",12,0,0,0,0,0,0,,0
2019,Burundi,Hungary,0,5,0,0,0,0,0,,0
2019,Burundi,Cote d'Ivoire,36,0,0,0,0,0,0,,0
2019,Burundi,Ireland,21,7,0,0,0,0,0,,0
2019,Burundi,Italy,29,5,0,0,0,0,0,,0
2019,Burundi,Japan,9,0,0,0,0,0,0,,0
2019,Burundi,Kenya,5775,9323,156,0,0,0,0,,0
2019,Burundi,Rep. of Korea,39,16,0,0,0,0,0,,0
2019,Burundi,Madagascar,5,0,0,0,0,0,0,,0
2019,Burundi,Mali,12,6,0,0,0,0,0,,0
2019,Burundi,Malawi,2592,7487,0,0,0,0,7,,0
2019,Burundi,Morocco,0,5,0,0,0,0,0,,0
2019,Burundi,Mozambique,906,7482,0,0,0,0,0,,0
2019,Burundi,Namibia,273,119,0,0,0,0,0,,0
2019,Burundi,Netherlands (Kingdom of the),128,13,0,0,0,0,0,,0
2019,Burundi,Norway,51,0,0,0,0,0,0,,0
2019,Burundi,Philippines,13,0,0,0,0,0,0,,0
2019,Burundi,Romania,7,0,0,0,0,0,0,,0
2019,Burundi,South Africa,2699,7171,0,0,0,0,0,,0
2019,Burundi,Rwanda,71488,77,0,0,0,0,1767,,0
2019,Burundi,Senegal,8,8,0,0,0,0,0,,0
2019,Burundi,Spain,6,0,0,0,0,0,0,,0
2019,Burundi,Serbia and Kosovo: S/RES/1244 (1999),0,26,0,0,0,0,0,,0
2019,Burundi,South Sudan,55,844,0,0,0,0,0,,0
2019,Burundi,Slovakia,5,0,0,0,0,0,0,,0
2019,Burundi,Eswatini,183,135,0,0,0,0,0,,0
2019,Burundi,Sweden,217,113,0,0,0,0,0,,0
2019,Burundi,Switzerland,123,37,0,0,0,0,0,,0
2019,Burundi,United Rep. of Tanzania,192231,12059,20916,0,0,0,14963,,0
2019,Burundi,Togo,5,0,0,0,0,0,0,,0
2019,Burundi,Uganda,43888,1783,0,0,0,0,0,,0
2019,Burundi,United States of America,846,612,0,0,0,0,0,,0
2019,Burundi,Zambia,5490,1528,5,0,0,0,0,,0
2019,Burundi,Zimbabwe,660,202,0,0,0,0,52,,0
2019,Belgium,Australia,0,9,0,0,0,0,0,,0
2019,Belgium,Brazil,0,6,0,0,0,0,0,,0
2019,Belgium,Canada,5,30,0,0,0,0,0,,0
2019,Belgium,Germany,6,0,0,0,0,0,0,,0
2019,Belgium,Italy,0,5,0,0,0,0,0,,0
2019,Belgium,Russian Federation,0,23,0,0,0,0,0,,0
2019,Belgium,United States of America,23,32,0,0,0,0,0,,0
2019,Benin,Afghanistan,0,5,0,0,0,0,0,,0
2019,Benin,Algeria,0,15,0,0,0,0,0,,0
2019,Benin,Austria,5,28,0,0,0,0,0,,0
2019,Benin,Burundi,0,0,0,0,0,0,6,,0
2019,Benin,Belgium,43,28,0,0,0,0,0,,0
2019,Benin,Brazil,0,263,0,0,0,0,0,,0
2019,Benin,Canada,51,63,0,0,0,0,0,,0
2019,Benin,France,76,234,0,0,0,0,0,,0
2019,Benin,United Kingdom of Great Britain and Northern Ireland,9,12,0,0,0,0,0,,0
2019,Benin,Germany,92,184,0,0,0,0,0,,0
2019,Benin,Ghana,5,5,0,0,0,0,0,,0
2019,Benin,Greece,0,6,0,0,0,0,0,,0
2019,Benin,Cote d'Ivoire,0,5,0,0,0,0,0,,0
2019,Benin,India,0,5,0,0,0,0,0,,0
2019,Benin,Ireland,5,0,0,0,0,0,0,,0
2019,Benin,Israel,0,5,0,0,0,0,0,,0
2019,Benin,Italy,297,36,0,0,0,0,0,,0
2019,Benin,Rep. of Korea,0,5,0,0,0,0,0,,0
2019,Benin,Luxembourg,0,10,0,0,0,0,0,,0
2019,Benin,Mauritania,0,6,0,0,0,0,0,,0
2019,Benin,Mexico,0,9,0,0,0,0,0,,0
2019,Benin,Morocco,0,5,0,0,0,0,0,,0
2019,Benin,Netherlands (Kingdom of the),5,5,0,0,0,0,0,,0
2019,Benin,Nigeria,5,0,0,0,0,0,0,,0
2019,Benin,Portugal,0,5,0,0,0,0,0,,0
2019,Benin,South Africa,5,47,0,0,0,0,0,,0
2019,Benin,Senegal,0,5,0,0,0,0,0,,0
2019,Benin,Spain,5,15,0,0,0,0,0,,0
2019,Benin,Sweden,10,0,0,0,0,0,0,,0
2019,Benin,Switzerland,19,5,0,0,0,0,0,,0
2019,Benin,Togo,0,5,0,0,0,0,0,,0
2019,Benin,United States of America,89,198,0,0,0,0,0,,0
2019,Bangladesh,Argentina,5,84,0,0,0,0,0,,0
2019,Bangladesh,Australia,404,1195,0,0,0,0,0,,0
2019,Bangladesh,Austria,325,339,0,0,0,0,0,,0
2019,Bangladesh,Belgium,24,5,0,0,0,0,0,,0
2019,Bangladesh,Belarus,0,5,0,0,0,0,0,,0
2019,Bangladesh,Brazil,14,5370,0,0,0,0,0,,0
2019,Bangladesh,Bosnia and Herzegovina,0,0,0,0,0,0,166,,0
2019,Bangladesh,Bulgaria,9,13,0,0,0,0,0,,0
2019,Bangladesh,Canada,1149,1399,0,0,0,0,0,,0
2019,Bangladesh,Chile,0,7,0,0,0,0,0,,0
2019,Bangladesh,Costa Rica,0,16,0,0,0,0,0,,0
2019,Bangladesh,Cyprus,5,1521,0,0,0,0,0,,0
2019,Bangladesh,Denmark,20,5,0,0,0,0,0,,0
2019,Bangladesh,Ecuador,5,9,0,0,0,0,0,,0
2019,Bangladesh,Fiji,0,5,0,0,0,0,0,,0
2019,Bangladesh,Finland,24,32,0,0,0,0,0,,0
2019,Bangladesh,France,6156,6722,0,0,0,0,0,,0
2019,Bangladesh,United Kingdom of Great Britain and Northern Ireland,1601,2329,0,0,0,0,0,,0
2019,Bangladesh,Georgia,0,25,0,0,0,0,0,,0
2019,Bangladesh,Germany,766,850,0,0,0,0,0,,0
2019,Bangladesh,Greece,295,2556,0,0,0,0,0,,0
2019,Bangladesh,"China, Hong Kong SAR",5,0,0,0,0,0,0,,0
2019,Bangladesh,Croatia,6,5,0,0,0,0,0,,0
2019,Bangladesh,Hungary,8,0,0,0,0,0,0,,0
2019,Bangladesh,Ireland,57,216,0,0,0,0,0,,0
2019,Bangladesh,Italy,8974,1934,0,0,0,0,0,,0
2019,Bangladesh,Jordan,0,6,0,0,0,0,0,,0
2019,Bangladesh,Japan,24,0,0,0,0,0,0,,0
2019,Bangladesh,Rep. of Korea,114,1087,0,0,0,0,0,,0
2019,Bangladesh,Lebanon,0,71,0,0,0,0,5,,0
2019,Bangladesh,Sri Lanka,0,5,0,0,0,0,0,,0
2019,Bangladesh,Latvia,0,5,0,0,0,0,0,,0
2019,Bangladesh,Rep. of Moldova,0,21,0,0,0,0,0,,0
2019,Bangladesh,Mexico,6,5,0,0,0,0,0,,0
2019,Bangladesh,Mali,0,32,0,0,0,0,0,,0
2019,Bangladesh,Malaysia,39,17,0,0,0,0,0,,0
2019,Bangladesh,Morocco,0,132,0,0,0,0,0,,0
2019,Bangladesh,Malta,12,74,0,0,0,0,0,,0
2019,Bangladesh,Nepal,5,0,0,0,0,0,0,,0
2019,Bangladesh,Netherlands (Kingdom of the),34,15,0,0,0,0,0,,0
2019,Bangladesh,Norway,8,0,0,0,0,0,0,,0
2019,Bangladesh,Nauru,14,27,0,0,0,0,0,,0
2019,Bangladesh,New Zealand,7,21,0,0,0,0,0,,0
2019,Bangladesh,Panama,0,18,0,0,0,0,0,,0
2019,Bangladesh,Peru,26,0,0,0,0,0,0,,0
2019,Bangladesh,Papua New Guinea,14,0,0,0,0,0,0,,0
2019,Bangladesh,Poland,8,16,0,0,0,0,0,,0
2019,Bangladesh,Portugal,5,5,0,0,0,0,0,,0
2019,Bangladesh,Romania,6,14,0,0,0,0,0,,0
2019,Bangladesh,South Africa,205,28347,0,0,0,0,0,,0
2019,Bangladesh,Russian Federation,5,0,0,0,0,0,0,,0
2019,Bangladesh,Somalia,6,0,0,0,0,0,0,,0
2019,Bangladesh,Spain,18,295,0,0,0,0,0,,0
2019,Bangladesh,Serbia and Kosovo: S/RES/1244 (1999),0,6,0,0,0,0,331,,0
2019,Bangladesh,Sweden,253,361,0,0,0,0,0,,0
2019,Bangladesh,Switzerland,54,9,0,0,0,0,0,,0
2019,Bangladesh,Trinidad and Tobago,8,89,0,0,0,0,0,,0
2019,Bangladesh,Tunisia,0,10,0,0,0,0,0,,0
2019,Bangladesh,Ukraine,5,161,0,0,0,0,0,,0
2019,Bangladesh,Uruguay,0,66,0,0,0,0,0,,0
2019,Bangladesh,United States of America,2038,7303,0,0,0,0,0,,0
2019,Bahamas,Canada,310,418,0,0,0,0,0,,0
2019,Bahamas,United Kingdom of Great Britain and Northern Ireland,5,0,0,0,0,0,0,,0
2019,Bahamas,Italy,5,0,0,0,0,0,0,,0
2019,Bahamas,South Africa,0,14,0,0,0,0,0,,0
2019,Bahamas,United States of America,181,96,0,0,0,0,0,,0
2019,Bhutan,Australia,5,14,0,0,0,0,0,,0
2019,Bhutan,Austria,5,0,0,0,0,0,0,,0
2019,Bhutan,Brazil,30,36,0,0,0,0,0,,0
2019,Bhutan,Canada,0,5,0,0,0,0,0,,0
2019,Bhutan,France,126,0,0,0,0,0,0,,0
2019,Bhutan,United Kingdom of Great Britain and Northern Ireland,64,0,0,0,0,0,0,,0
2019,Bhutan,Germany,20,5,0,0,0,0,0,,0
2019,Bhutan,Ireland,10,0,0,0,0,0,0,,0
2019,Bhutan,Luxembourg,5,0,0,0,0,0,0,,0
2019,Bhutan,Nepal,6396,0,0,0,0,0,0,,0
2019,Bhutan,Netherlands (Kingdom of the),144,0,0,0,0,0,0,,0
2019,Bhutan,United States of America,34,353,0,0,0,0,0,,0
2019,Burkina Faso,Algeria,0,13,0,0,0,0,0,,0
2019,Burkina Faso,Austria,9,5,0,0,0,0,0,,0
2019,Burkina Faso,Belgium,106,62,0,0,0,0,0,,0
2019,Burkina Faso,Burkina Faso,0,0,0,560033,0,0,0,,0
2019,Burkina Faso,Brazil,5,296,0,0,0,0,0,,0
2019,Burkina Faso,Canada,93,153,0,0,0,0,0,,0
2019,Burkina Faso,Cameroon,0,30,0,0,0,0,0,,0
2019,Burkina Faso,Congo,0,5,0,0,0,0,0,,0
2019,Burkina Faso,Costa Rica,0,5,0,0,0,0,0,,0
2019,Burkina Faso,Cyprus,0,6,0,0,0,0,0,,0
2019,Burkina Faso,Finland,5,0,0,0,0,0,0,,0
2019,Burkina Faso,France,283,333,0,0,0,0,0,,0
2019,Burkina Faso,United Kingdom of Great Britain and Northern Ireland,8,14,0,0,0,0,0,,0
2019,Burkina Faso,Germany,93,176,0,0,0,0,0,,0
2019,Burkina Faso,Greece,17,86,0,0,0,0,0,,0
2019,Burkina Faso,Israel,0,10,0,0,0,0,0,,0
2019,Burkina Faso,Italy,1212,126,0,0,0,0,0,,0
2019,Burkina Faso,Jordan,0,5,0,0,0,0,0,,0
2019,Burkina Faso,Rep. of Korea,0,11,0,0,0,0,0,,0
2019,Burkina Faso,Luxembourg,0,5,0,0,0,0,0,,0
2019,Burkina Faso,Mauritania,0,25,0,0,0,0,0,,0
2019,Burkina Faso,Mexico,0,14,0,0,0,0,0,,0
2019,Burkina Faso,Mali,8457,72,0,0,0,0,0,,0
2019,Burkina Faso,Morocco,0,25,0,0,0,0,0,,0
2019,Burkina Faso,Malta,5,11,0,0,0,0,0,,0
2019,Burkina Faso,Netherlands (Kingdom of the),14,5,0,0,0,0,0,,0
2019,Burkina Faso,Niger,0,0,0,0,0,0,2190,,0
2019,Burkina Faso,Poland,0,5,0,0,0,0,0,,0
2019,Burkina Faso,South Africa,0,44,0,0,0,0,0,,0
2019,Burkina Faso,Senegal,0,5,0,0,0,0,0,,0
2019,Burkina Faso,Spain,0,130,0,0,0,0,0,,0
2019,Burkina Faso,Sweden,5,5,0,0,0,0,0,,0
2019,Burkina Faso,Switzerland,18,5,0,0,0,0,0,,0
2019,Burkina Faso,Togo,0,5,0,0,0,0,0,,0
2019,Burkina Faso,Tunisia,0,12,0,0,0,0,0,,0
2019,Burkina Faso,United States of America,1403,3292,0,0,0,0,0,,0
2019,Belarus,Australia,7,0,0,0,0,0,0,,0
2019,Belarus,Austria,49,20,0,0,0,0,0,,0
2019,Belarus,Belgium,45,6,0,0,0,0,0,,0
2019,Belarus,Canada,54,23,0,0,0,0,0,,0
2019,Belarus,Cyprus,0,6,0,0,0,0,0,,0
2019,Belarus,Czechia,175,14,0,0,0,0,0,,0
2019,Belarus,Denmark,5,11,0,0,0,0,0,,0
2019,Belarus,Finland,14,17,0,0,0,0,0,,0
2019,Belarus,France,524,22,0,0,0,0,0,,0
2019,Belarus,United Kingdom of Great Britain and Northern Ireland,124,18,0,0,0,0,0,,0
2019,Belarus,Germany,193,331,0,0,0,0,0,,0
2019,Belarus,Greece,5,0,0,0,0,0,0,,0
2019,Belarus,Croatia,5,0,0,0,0,0,0,,0
2019,Belarus,Iceland,0,5,0,0,0,0,0,,0
2019,Belarus,Ireland,22,0,0,0,0,0,0,,0
2019,Belarus,Israel,0,952,0,0,0,0,0,,0
2019,Belarus,Italy,40,22,0,0,0,0,0,,0
2019,Belarus,Lithuania,35,12,0,0,0,0,0,,0
2019,Belarus,Luxembourg,7,20,0,0,0,0,0,,0
2019,Belarus,Montenegro,5,0,0,0,0,0,0,,0
2019,Belarus,Malta,9,0,0,0,0,0,0,,0
2019,Belarus,Netherlands (Kingdom of the),45,65,0,0,0,0,0,,0
2019,Belarus,Norway,5,0,0,0,0,0,0,,0
2019,Belarus,Panama,7,5,0,0,0,0,0,,0
2019,Belarus,Poland,201,63,0,0,0,0,0,,0
2019,Belarus,Portugal,16,0,0,0,0,0,0,,0
2019,Belarus,Spain,10,95,0,0,0,0,0,,0
2019,Belarus,Sweden,116,85,0,0,0,0,0,,0
2019,Belarus,Switzerland,52,20,0,0,0,0,0,,0
2019,Belarus,Ukraine,24,7,0,0,0,0,0,,0
2019,Belarus,United States of America,1631,2193,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Argentina,5,56,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Austria,11,0,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Brazil,154,426,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Canada,31,26,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Chile,0,21,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Colombia,5,0,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Costa Rica,0,5,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),France,38,7,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),United Kingdom of Great Britain and Northern Ireland,18,33,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Germany,7,0,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Ireland,12,41,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Italy,16,6,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Rep. of Korea,0,5,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Mexico,0,6,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Paraguay,16,0,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Peru,20,18,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Spain,9,115,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Sweden,56,20,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),Uruguay,5,0,0,0,0,0,0,,0
2019,Bolivia (Plurinational State of),United States of America,111,453,0,0,0,0,0,,0
2019,Botswana,Australia,0,8,0,0,0,0,0,,0
2019,Botswana,Canada,180,10,0,0,0,0,0,,0
2019,Botswana,United Kingdom of Great Britain and Northern Ireland,33,63,0,0,0,0,0,,0
2019,Botswana,Germany,5,5,0,0,0,0,0,,0
2019,Botswana,Ireland,10,35,0,0,0,0,0,,0
2019,Botswana,Israel,0,7,0,0,0,0,0,,0
2019,Botswana,South Africa,0,5,0,0,0,0,0,,0
2019,Botswana,United States of America,0,6,0,0,0,0,0,,0
2019,Brazil,Argentina,0,7,0,0,0,0,0,,0
2019,Brazil,Australia,5,119,0,0,0,0,0,,0
2019,Brazil,Belgium,8,7,0,0,0,0,0,,0
2019,Brazil,Canada,102,515,0,0,0,0,0,,0
2019,Brazil,Costa Rica,0,12,0,0,0,0,0,,0
2019,Brazil,Ecuador,5,15,0,0,0,0,0,,0
2019,Brazil,Finland,5,0,0,0,0,0,0,,0
2019,Brazil,France,23,10,0,0,0,0,0,,0
2019,Brazil,United Kingdom of Great Britain and Northern Ireland,28,143,0,0,0,0,0,,0
2019,Brazil,Germany,33,46,0,0,0,0,0,,0
2019,Brazil,Greece,0,14,0,0,0,0,0,,0
2019,Brazil,Ireland,5,178,0,0,0,0,0,,0
2019,Brazil,Israel,0,7,0,0,0,0,0,,0
2019,Brazil,Italy,220,154,0,0,0,0,0,,0
2019,Brazil,Rep. of Korea,0,8,0,0,0,0,0,,0
2019,Brazil,Mexico,0,543,0,0,0,0,0,,0
2019,Brazil,New Zealand,0,7,0,0,0,0,0,,0
2019,Brazil,Panama,0,6,0,0,0,0,0,,0
2019,Brazil,Paraguay,0,5,0,0,0,0,0,,0
2019,Brazil,Peru,5,10,0,0,0,0,0,,0
2019,Brazil,Portugal,0,18,0,0,0,0,0,,0
2019,Brazil,Spain,14,960,0,0,0,0,0,,0
2019,Brazil,Sweden,8,14,0,0,0,0,0,,0
2019,Brazil,Switzerland,6,5,0,0,0,0,0,,0
2019,Brazil,Uruguay,0,14,0,0,0,0,0,,0
2019,Brazil,United States of America,932,9217,0,0,0,0,0,,0
2019,Brunei Darussalam,Australia,0,10,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Argentina,6,0,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Australia,0,8,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Austria,80,10,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Belgium,61,11,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Brazil,5,0,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Bosnia and Herzegovina,0,0,0,96421,0,0,48907,,0
2019,Bosnia and Herzegovina,Canada,5,7,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Cyprus,15,0,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Czechia,5,0,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Denmark,5,5,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,France,4116,575,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,United Kingdom of Great Britain and Northern Ireland,19,6,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Germany,1432,526,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Greece,0,5,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Croatia,8,0,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Ireland,5,0,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Italy,667,35,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Jordan,9,0,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Luxembourg,7,5,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Montenegro,16,0,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Netherlands (Kingdom of the),0,9,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Panama,5,0,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Portugal,10,0,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Serbia and Kosovo: S/RES/1244 (1999),8198,0,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Slovakia,36,0,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Slovenia,6,5,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Sweden,95,84,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,Switzerland,1647,22,0,0,0,0,0,,0
2019,Bosnia and Herzegovina,United States of America,98,174,0,0,0,0,0,,0
2019,Bulgaria,Belgium,18,0,0,0,0,0,0,,0
2019,Bulgaria,Brazil,0,5,0,0,0,0,0,,0
2019,Bulgaria,Canada,127,64,0,0,0,0,0,,0
2019,Bulgaria,France,70,0,0,0,0,0,0,,0
2019,Bulgaria,Germany,75,5,0,0,0,0,0,,0
2019,Bulgaria,Jordan,0,0,0,0,0,0,5,,0
2019,Bulgaria,Norway,7,0,0,0,0,0,0,,0
2019,Bulgaria,South Africa,5,0,0,0,0,0,0,,0
2019,Bulgaria,Slovakia,8,0,0,0,0,0,0,,0
2019,Bulgaria,Sweden,16,5,0,0,0,0,0,,0
2019,Bulgaria,Switzerland,6,0,0,0,0,0,0,,0
2019,Bulgaria,United States of America,234,265,0,0,0,0,0,,0
2019,Belize,Canada,19,10,0,0,0,0,0,,0
2019,Belize,United Kingdom of Great Britain and Northern Ireland,5,0,0,0,0,0,0,,0
2019,Belize,Ireland,0,5,0,0,0,0,0,,0
2019,Belize,Mexico,6,24,0,0,0,0,0,,0
2019,Belize,United States of America,43,239,0,0,0,0,0,,0
2019,Cambodia,Australia,50,444,0,0,0,0,0,,0
2019,Cambodia,Belgium,10,0,0,0,0,0,0,,0
2019,Cambodia,Brazil,0,5,0,0,0,0,0,,0
2019,Cambodia,Canada,47,31,0,0,0,0,0,,0
2019,Cambodia,Cameroon,5,0,0,0,0,0,0,,0
2019,Cambodia,Finland,5,0,0,0,0,0,0,,0
2019,Cambodia,France,11021,21,0,0,0,0,0,,0
2019,Cambodia,Germany,33,51,0,0,0,0,0,,0
2019,Cambodia,Cote d'Ivoire,10,0,0,0,0,0,0,,0
2019,Cambodia,Italy,5,0,0,0,0,0,0,,0
2019,Cambodia,Rep. of Korea,0,80,0,0,0,0,0,,0
2019,Cambodia,Mexico,24,44,0,0,0,0,0,,0
2019,Cambodia,Malaysia,80,9,0,0,0,0,0,,0
2019,Cambodia,Netherlands (Kingdom of the),17,0,0,0,0,0,0,,0
2019,Cambodia,Philippines,13,5,0,0,0,0,0,,0
2019,Cambodia,Slovakia,5,0,0,0,0,0,0,,0
2019,Cambodia,Switzerland,291,0,0,0,0,0,0,,0
2019,Cambodia,Thailand,228,93,0,0,0,0,0,,0
2019,Cambodia,United States of America,142,63,0,0,0,0,0,,0
2019,Canada,Austria,5,0,0,0,0,0,0,,0
2019,Canada,Brazil,0,6,0,0,0,0,0,,0
2019,Canada,Ecuador,0,5,0,0,0,0,0,,0
2019,Canada,United Kingdom of Great Britain and Northern Ireland,11,7,0,0,0,0,0,,0
2019,Canada,Germany,24,0,0,0,0,0,0,,0
2019,Canada,Spain,0,5,0,0,0,0,0,,0
2019,Canada,Switzerland,0,5,0,0,0,0,0,,0
2019,Canada,Uruguay,0,5,0,0,0,0,0,,0
2019,Canada,United States of America,31,55,0,0,0,0,0,,0
2019,Central African Rep.,Algeria,67,29,0,0,0,0,0,,0
2019,Central African Rep.,Angola,7,76,0,0,0,0,0,,0
2019,Central African Rep.,Egypt,37,30,0,0,0,0,0,,0
2019,Central African Rep.,Burundi,8,0,0,0,0,0,0,,0
2019,Central African Rep.,Belgium,60,9,0,0,0,0,0,,0
2019,Central African Rep.,Benin,953,154,25,0,0,0,0,,0
2019,Central African Rep.,Burkina Faso,194,24,19,0,0,0,0,,0
2019,Central African Rep.,Brazil,5,7,0,0,0,0,0,,0
2019,Central African Rep.,Canada,51,39,0,0,0,0,0,,0
2019,Central African Rep.,Central African Rep.,0,0,0,669906,90672,0,0,,0
2019,Central African Rep.,Chad,93711,1563,13669,0,0,0,0,,0
2019,Central African Rep.,China,0,5,0,0,0,0,0,,0
2019,Central African Rep.,Cameroon,292767,7398,13568,0,0,0,0,,0
2019,Central African Rep.,Congo,15014,3787,6216,0,0,0,1570,,0
2019,Central African Rep.,Dem. Rep. of the Congo,171234,632,12925,0,0,0,0,,0
2019,Central African Rep.,Finland,5,0,0,0,0,0,0,,0
2019,Central African Rep.,France,3419,520,0,0,0,0,0,,0
2019,Central African Rep.,Gabon,16,20,0,0,0,0,0,,0
2019,Central African Rep.,Gambia,7,8,0,0,0,0,0,,0
2019,Central African Rep.,United Kingdom of Great Britain and Northern Ireland,11,10,0,0,0,0,0,,0
2019,Central African Rep.,Germany,40,24,0,0,0,0,0,,0
2019,Central African Rep.,Ghana,119,107,5,0,0,0,0,,0
2019,Central African Rep.,Greece,13,9,0,0,0,0,0,,0
2019,Central African Rep.,Guinea,37,0,0,0,0,0,0,,0
2019,Central African Rep.,"China, Hong Kong SAR",5,0,0,0,0,0,0,,0
2019,Central African Rep.,Cote d'Ivoire,525,27,10,0,0,0,0,,0
2019,Central African Rep.,Israel,0,17,0,0,0,0,0,,0
2019,Central African Rep.,Italy,110,22,0,0,0,0,0,,0
2019,Central African Rep.,Jordan,5,0,0,0,0,0,0,,0
2019,Central African Rep.,Kenya,0,10,0,0,0,0,0,,0
2019,Central African Rep.,Mauritania,622,74,0,0,0,0,0,,0
2019,Central African Rep.,Mali,971,328,35,0,0,0,0,,0
2019,Central African Rep.,Malaysia,5,0,0,0,0,0,0,,0
2019,Central African Rep.,Morocco,560,29,0,0,0,0,0,,0
2019,Central African Rep.,Mozambique,0,5,0,0,0,0,0,,0
2019,Central African Rep.,Malta,0,5,0,0,0,0,0,,0
2019,Central African Rep.,Namibia,5,15,0,0,0,0,0,,0
2019,Central African Rep.,Netherlands (Kingdom of the),7,0,0,0,0,0,0,,0
2019,Central African Rep.,Niger,145,23,5,0,0,0,0,,0
2019,Central African Rep.,Nigeria,460,212,0,0,0,0,0,,0
2019,Central African Rep.,Norway,6,0,0,0,0,0,0,,0
2019,Central African Rep.,Poland,5,0,0,0,0,0,0,,0
2019,Central African Rep.,Portugal,8,0,0,0,0,0,0,,0
2019,Central African Rep.,Romania,7,0,0,0,0,0,0,,0
2019,Central African Rep.,South Africa,9,6,0,0,0,0,0,,0
2019,Central African Rep.,Senegal,228,406,13,0,0,0,0,,0
2019,Central African Rep.,Spain,90,60,0,0,0,0,0,,0
2019,Central African Rep.,South Sudan,2081,0,0,0,0,0,0,,0
2019,Central African Rep.,Sudan,25961,0,0,0,0,0,0,,0
2019,Central African Rep.,Sweden,70,0,0,0,0,0,0,,0
2019,Central African Rep.,Switzerland,16,5,0,0,0,0,0,,0
2019,Central African Rep.,Togo,236,127,33,0,0,0,0,,0
2019,Central African Rep.,Tunisia,9,9,0,0,0,0,0,,0
2019,Central African Rep.,Uganda,32,0,0,0,0,0,0,,0
2019,Central African Rep.,United States of America,199,99,0,0,0,0,0,,0
2019,Central African Rep.,Zimbabwe,0,5,0,0,0,0,0,,0
2019,Cayman Islands,United States of America,6,0,0,0,0,0,0,,0
2019,Chad,Algeria,0,18,0,0,0,0,0,,0
